Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière des consommations totales (W);Puissance moyenne journalière des consommations HTA télérelevées à courbe de charge (W);Puissance moyenne journalière des consommations totales profilées (W);Puissance moyenne journalière des consommations HTA profilées (W);Puissance moyenne journalière des consommations PME-PMI profilées (W);Puissance moyenne journalière des consommations professionnelles profilées (W);Puissance moyenne journalière des consommations résidentielles profilées (W);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des consommations HTA totales (W);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2018-07-25;7;34760833771.0;552150292.0;2329258584.0;35224211073.0;13353290936.0;21870920137.0;1589391418.0;5451155045.0;4124751685.0;10705621990.0;3644550318.0;2833324680.0;811225637.0;804138056.0;273371.0;24.6;21.7;814389535.0;1781085535.0;299764139.0;14942682354.0;87;1048223242.0
2018-07-28;7;28363288813.0;1457231271.0;2116272453.0;29427992352.0;9374392994.0;20053599359.0;984367371.0;4434105310.0;3731891225.0;10903235453.0;4884997757.0;4335252841.0;549744916.0;542688686.0;273290.0;24.1;21.7;2606519271.0;1224432659.0;246790492.0;10358760365.0;39;1051821443.0
2018-08-04;8;29494975271.0;1190319792.0;2211407019.0;30490376557.0;9316600276.0;21173776281.0;953814150.0;4508226024.0;3913685072.0;11798051035.0;4656655700.0;3864487884.0;792167815.0;786712868.0;1387822.0;26.5;21.6;1985049076.0;1720463517.0;259527603.0;10270414426.0;83;948798141.0
2018-08-13;8;28188077271.0;1701507521.0;1886338100.0;29186504940.0;9788604835.0;19397900105.0;1296170335.0;4730508861.0;3372161244.0;9999059664.0;4828778835.0;4403859437.0;424919398.0;419860257.0;842860.0;21.4;21.2;2856890465.0;1033690506.0;242505545.0;11084775170.0;30;933437877.0
2018-08-28;8;32737508521.0;573183938.0;2158876096.0;33037643474.0;12533526832.0;20504116642.0;1473450705.0;4875188915.0;3820693668.0;10334783354.0;3321938493.0;2609509877.0;712428616.0;707413597.0;843131.0;20.4;19.9;823914722.0;1586724413.0;289743505.0;14006977537.0;76;909876796.0
2018-09-05;9;33398382000.0;404542417.0;2201346552.0;33601677061.0;12875053219.0;20726623842.0;1453559585.0;4845290603.0;3915022213.0;10512751441.0;3105810078.0;2557201731.0;548608347.0;543958152.0;835309.0;19.8;18.9;1023740417.0;1191264721.0;296626048.0;14328612804.0;51;890727773.0
2018-09-27;9;34445932417.0;483312229.0;2253030656.0;34326867541.0;12827458020.0;21499409521.0;1610925147.0;4980218284.0;4015919658.0;10892346432.0;2939856569.0;2324166971.0;615689598.0;611872549.0;300947.0;16.7;16.1;705267313.0;1440825455.0;322578559.0;14438383167.0;100;793684988.0
2018-10-10;10;34286031396.0;1531767417.0;2302550838.0;34942848959.0;12710579096.0;22232269863.0;1448843925.0;4985329493.0;4113149934.0;11684946510.0;4787917258.0;4435251287.0;352665971.0;348722309.0;300797.0;16.0;14.3;3308256097.0;703724033.0;296781439.0;14159423021.0;50;775871411.0
2018-10-16;10;34608784375.0;380828750.0;2237291646.0;34072090593.0;12616961622.0;21455128971.0;1470010199.0;4947214827.0;4099827604.0;10938076342.0;2392489774.0;2019496854.0;372992920.0;368668825.0;320366.0;17.7;13.5;759731861.0;756406642.0;311063161.0;14086971821.0;50;876126687.0
2018-10-18;10;33527370271.0;1624929646.0;2265422696.0;34494589246.0;12603677040.0;21890912206.0;1481607640.0;5013481445.0;4151130638.0;11244692484.0;5134480697.0;4721512474.0;412968223.0;408554371.0;340821.0;16.6;13.2;3451648014.0;809329905.0;276909380.0;14085284680.0;60;873380153.0
2018-10-21;10;28908865542.0;1001930688.0;2101858443.0;29222040767.0;7838918977.0;21383121790.0;707904518.0;3348664399.0;3541610305.0;13784942568.0;3695258351.0;3213843339.0;481415013.0;476999328.0;340821.0;14.5;12.8;1731288208.0;1099123833.0;278293995.0;8546823495.0;92;864777915.0
2018-11-03;11;39937083417.0;772484938.0;3181883101.0;40675711555.0;8977251297.0;31698460258.0;1029123489.0;4811802063.0;4963889276.0;20893645430.0;5097021619.0;4768205160.0;328816460.0;322124091.0;350819.0;8.7;10.9;1882476549.0;799945173.0;404025443.0;10006374786.0;56;2404108919.0
2018-11-16;11;42667177479.0;551646146.0;3025897323.0;43163926048.0;12486862440.0;30677063607.0;1523145142.0;5919756425.0;5310337464.0;17923824576.0;4495984344.0;4236609413.0;259374931.0;249826120.0;1336170.0;10.6;9.0;1367449181.0;594310523.0;421692306.0;14010007582.0;44;2522877545.0
2018-11-19;11;49547710458.0;2524587979.0;3907676820.0;51303939443.0;12769230776.0;38534708667.0;1609131141.0;6641443371.0;5956502984.0;24327631171.0;8656709506.0;8395001990.0;261707516.0;248487396.0;1335372.0;6.2;8.5;5560694882.0;612720818.0;468215723.0;14378361917.0;61;2471009960.0
2018-11-23;11;51067727708.0;661142750.0;3859321262.0;51000533543.0;12897499054.0;38103034489.0;1660574215.0;6575726668.0;6147925026.0;23718808580.0;4946223565.0;4788130129.0;158093436.0;142783929.0;3374990.0;5.9;7.9;2108007917.0;260430783.0;492953718.0;14558073269.0;31;2566954012.0
2018-12-14;12;58629303583.0;714230125.0;4738451555.0;57973240210.0;13288620155.0;44684620054.0;1749202746.0;7017168834.0;6992350844.0;28925897631.0;5383749371.0;5155595041.0;228154330.0;211533555.0;1919714.0;3.4;5.6;1888108769.0;455408515.0;587131063.0;15037822901.0;53;3026379677.0
2018-12-15;12;53792062667.0;1567058792.0;4804136835.0;54244349727.0;10138022660.0;44106327067.0;1166210455.0;5802095933.0;6465215468.0;30672805210.0;7372668772.0;7220811603.0;151857169.0;135235738.0;1919714.0;3.1;5.5;4069052762.0;311470448.0;549186085.0;11304233115.0;29;2978548297.0
2018-12-17;12;51074466667.0;1326300438.0;4033516212.0;52451649516.0;12743048512.0;39708601004.0;1644449256.0;6676682203.0;6273795673.0;25113673871.0;7233162688.0;7011491914.0;221670774.0;205613380.0;1942296.0;5.7;5.4;3699745094.0;501485707.0;496163189.0;14387497768.0;60;3020813965.0
2019-01-11;1;58285583896.0;577880708.0;4688375572.0;57629127301.0;13329679422.0;44299447879.0;1727971872.0;7084618563.0;6974755391.0;28512102054.0;5203960258.0;5001948966.0;202011292.0;188897825.0;429805.0;3.9;4.9;1681349892.0;543060372.0;594160573.0;15057651294.0;55;2946868105.0
2019-01-15;1;52253361063.0;583570792.0;4029946299.0;52409375936.0;13413175190.0;38996200746.0;1726762351.0;6917104917.0;6308228655.0;24044104822.0;5298473019.0;5031641576.0;266831443.0;253910496.0;429805.0;6.8;5.0;1596281120.0;704817800.0;528941055.0;15139937541.0;60;2965570537.0
2019-01-19;1;52663330021.0;724083833.0;4592925329.0;52638361390.0;10082652415.0;42555708974.0;1158569345.0;5964413245.0;6251707144.0;29181019241.0;5846520995.0;5622760839.0;223760156.0;210949998.0;435531.0;3.7;5.1;2297404370.0;522657882.0;554480464.0;11241221760.0;50;2993149543.0
2019-01-22;1;59900930167.0;1161053042.0;5025902165.0;60088795833.0;13968889511.0;46119906322.0;1898628426.0;7672347374.0;7069959687.0;29478970835.0;6978963091.0;6757855137.0;221107954.0;208248381.0;435548.0;2.4;5.2;3508496447.0;476482861.0;604142218.0;15867517937.0;35;2960695159.0
2019-01-27;1;45289196792.0;5595316938.0;4052224745.0;48338136719.0;8824117555.0;39514019164.0;1010067069.0;4983489371.0;5506181278.0;28014281447.0;13144666563.0;12962680255.0;181986309.0;168768529.0;436669.0;5.3;5.5;9695359023.0;445835584.0;448184953.0;9834184624.0;32;2970324643.0
2019-02-03;2;50626704875.0;1687068646.0;4442148567.0;51476647293.0;8963460647.0;42513186646.0;1022199564.0;5155981845.0;5782203795.0;30552801442.0;7509989483.0;7202603332.0;307386151.0;291080051.0;440068.0;4.1;5.8;3715485250.0;692947957.0;530829852.0;9985660211.0;54;3065526075.0
2019-02-07;2;50019280604.0;3404541042.0;4064064556.0;52800786920.0;13436349838.0;39364437082.0;1751334198.0;7019552421.0;6331058546.0;24262491917.0;10728404501.0;10425893343.0;302511158.0;285270722.0;450072.0;6.3;6.1;6952180500.0;621528118.0;478292587.0;15187684036.0;40;3120069500.0
2019-02-09;2;42740531708.0;5119153250.0;3758448312.0;45964682684.0;9593714709.0;36370967975.0;1080669540.0;5435363705.0;5537704419.0;24317230311.0;12510784753.0;12264855320.0;245929433.0;228619186.0;450072.0;7.9;6.2;8686639875.0;638580237.0;409032214.0;10674384249.0;31;3150648829.0
2019-02-12;2;53675334354.0;499889333.0;4178473390.0;53677123064.0;13486605334.0;40190517730.0;1753574396.0;6811183038.0;6343188996.0;25282571299.0;5233589331.0;4774914032.0;458675300.0;440516940.0;995034.0;6.3;6.4;939269208.0;1089346551.0;553437898.0;15240179730.0;78;3169876486.0
2019-02-16;2;42936670500.0;901044792.0;3566877997.0;44210127479.0;9485032153.0;34725095326.0;1070209827.0;5153062771.0;5339327623.0;23162495106.0;6197462942.0;5708403907.0;489059035.0;470819876.0;995010.0;7.8;6.6;1780975347.0;1188443602.0;456083175.0;10555241980.0;90;3191049550.0
2019-03-15;3;41476459938.0;5928312333.0;3255761058.0;45635231215.0;12557283898.0;33077947318.0;1549511175.0;5857851751.0;5526060534.0;20144523858.0;13724183091.0;13411107764.0;313075327.0;295439605.0;1261407.0;10.1;8.6;9895490271.0;746009708.0;381338421.0;14106795073.0;27;3051690661.0
2019-03-21;3;42523375604.0;873142646.0;3122681161.0;44328356292.0;12865741675.0;31462614617.0;1628389315.0;5947456839.0;5136392943.0;18750375521.0;6213781593.0;5496423197.0;717358396.0;699604758.0;1265092.0;9.3;9.1;1543538590.0;1639650262.0;412977098.0;14494130990.0;88;2998061164.0
2019-03-22;3;40855593438.0;523763229.0;2923556475.0;42241050645.0;12329417366.0;29911633279.0;1511069039.0;5696809311.0;4990258044.0;17713496885.0;5235492566.0;4502707826.0;732784740.0;714989450.0;1265076.0;10.2;9.2;542997389.0;1664591721.0;402715653.0;13840486405.0;94;2997466345.0
2019-03-24;3;32770313521.0;1140479854.0;2624204798.0;35114103700.0;8069042001.0;27045061699.0;825687098.0;3946847979.0;4068645009.0;18203881613.0;6439568917.0;5766743767.0;672825150.0;655233338.0;1265076.0;10.7;9.4;1927556021.0;1570076394.0;331094084.0;8894729099.0;79;2910282765.0
2019-03-26;3;41080660958.0;1664829750.0;3056910120.0;43633399342.0;12804903870.0;30828495473.0;1585405340.0;5915634446.0;5163306123.0;18164149564.0;7656238212.0;6883652176.0;772586036.0;755593138.0;1603532.0;9.6;9.7;2978942889.0;1739426621.0;381759957.0;14390309210.0;91;2905203848.0
2019-03-27;3;41272114396.0;1230297521.0;3048143056.0;43549117339.0;12780643177.0;30768474161.0;1592392660.0;5820174404.0;5057633678.0;18298273419.0;6943740515.0;6179558398.0;764182116.0;747181363.0;1603532.0;9.5;9.8;2279088799.0;1734774349.0;388296995.0;14373035837.0;91;2894023894.0
2019-03-29;3;38419904333.0;1326706875.0;2785848927.0;40773082315.0;12170770931.0;28602311385.0;1485476268.0;5568022061.0;4908988354.0;16639824702.0;6828627433.0;6050269592.0;778357841.0;761360335.0;1603454.0;10.6;10.0;2233732951.0;1719513969.0;362893649.0;13656247199.0;95;2842168089.0
2019-03-30;3;33168891104.0;1089258792.0;2623876038.0;35139382803.0;8999091280.0;26140291523.0;940448279.0;4445058284.0;4320469735.0;16434315225.0;6013284367.0;5234643255.0;778641112.0;761653661.0;1603280.0;11.4;10.1;1426126417.0;1735534423.0;329657838.0;9939539559.0;95;2819951028.0
2019-04-10;4;41029457021.0;1208963708.0;2877523191.0;41694158265.0;12645814113.0;29048344152.0;1533553181.0;5556829984.0;4795661186.0;17162299801.0;5123536629.0;4633206637.0;490329992.0;476249782.0;1280817.0;10.4;11.4;2697313983.0;1206222947.0;372348485.0;14179367294.0;40;1219311081.0
2019-04-23;4;33546205250.0;1138115229.0;2233620572.0;34042352008.0;11662643462.0;22379708547.0;1346895856.0;4867211101.0;4006350463.0;12159251126.0;4158798080.0;3791959388.0;366838692.0;353358936.0;544298.0;16.1;13.1;2140384292.0;813260606.0;290915521.0;13009539318.0;15;1204112766.0
2019-04-24;4;33548247188.0;3457860479.0;2338711388.0;35478427834.0;12272398359.0;23206029475.0;1432955513.0;4899930964.0;4106701811.0;12766441188.0;7990094364.0;7466119323.0;523975041.0;510469612.0;544208.0;15.0;13.3;5539643903.0;1198324110.0;263341850.0;13705353872.0;26;1251034482.0
2019-05-31;5;29287735125.0;758787125.0;1950426812.0;30277594550.0;9870039720.0;20407554830.0;905891333.0;4006841888.0;3782250864.0;11712570746.0;3948946332.0;2969164300.0;979782032.0;964445321.0;1969380.0;17.5;17.7;392862951.0;2144119908.0;249872970.0;10775931053.0;91;1411134861.0
2019-06-11;6;33345942813.0;544092292.0;2191417881.0;33473008458.0;11805628123.0;21667380335.0;1503708620.0;4935125915.0;3810628885.0;11417916916.0;3142146416.0;2698261141.0;443885275.0;433916413.0;505572.0;14.8;18.8;850130950.0;1002504581.0;279570597.0;13309336743.0;24;1288733664.0
2019-06-21;6;31936713438.0;756546563.0;2119789557.0;32568201398.0;12203044626.0;20365156772.0;1412664145.0;5004887285.0;3758729023.0;10188876318.0;3767548150.0;3122842169.0;644705980.0;635187846.0;498180.0;19.0;19.7;1245320034.0;1280595842.0;259724069.0;13615708771.0;42;1240924969.0
2019-06-27;6;34884183958.0;2302626521.0;2462551696.0;36911493252.0;13987372985.0;22924120267.0;1525518191.0;5398992536.0;4291395005.0;11708214535.0;7045171397.0;6074090895.0;971080502.0;961853923.0;1095604.0;26.3;20.2;3893549001.0;2046156060.0;252683886.0;15512891176.0;92;1104747433.0
2019-07-14;7;25332435375.0;2138797125.0;1892272061.0;27362443164.0;8350292737.0;19012150428.0;823732712.0;3732753608.0;3203185265.0;11252478842.0;6265402230.0;5433658538.0;831743691.0;826003718.0;730362.0;21.8;21.4;3332045792.0;1928362769.0;204325255.0;9174025449.0;76;1004245377.0
2019-07-15;7;31065514854.0;1525334542.0;2038248005.0;32776761699.0;12192333700.0;20584427998.0;1442705507.0;5083573995.0;3609452322.0;10448696174.0;5530286366.0;4656276948.0;874009418.0;868741778.0;730362.0;21.2;21.4;2569529469.0;1980390491.0;255456975.0;13635039207.0;86;979639857.0
2019-07-22;7;34081580833.0;424471458.0;2096095503.0;34676772808.0;12774727035.0;21902045773.0;1445393264.0;5147028748.0;3953040372.0;11356583389.0;3403741418.0;2524954542.0;878786876.0;874069273.0;501688.0;24.1;21.6;548080315.0;1925125561.0;287982481.0;14220120299.0;84;929849618.0
2019-07-24;7;36394830563.0;897939458.0;2275004933.0;37190143569.0;13851581029.0;23338562540.0;1588923783.0;5397475630.0;4362524824.0;11989638303.0;4262813405.0;3364769273.0;898044132.0;893342193.0;501770.0;27.5;21.7;1490492892.0;1934185124.0;294556008.0;15440504812.0;89;837363300.0
2019-08-04;8;25655889146.0;659822583.0;1740559029.0;26652853498.0;7826377147.0;18826476351.0;769421050.0;3697471737.0;3209443360.0;11150140204.0;3628765648.0;2807417472.0;821348176.0;817362325.0;512612.0;22.9;21.6;794184757.0;1885097971.0;231419685.0;8595798197.0;69;948791344.0
2019-08-26;8;32251498458.0;449109708.0;1977212397.0;32742190295.0;11885175761.0;20857014534.0;1284626721.0;4782593068.0;3740324121.0;11049470624.0;3196864200.0;2415852643.0;781011556.0;777021972.0;519340.0;23.7;20.1;608056014.0;1685616481.0;279850257.0;13169802482.0;77;902410254.0
2019-08-27;8;33728885667.0;487696917.0;2041690436.0;33952780322.0;12777175026.0;21175605295.0;1437423529.0;4923596710.0;3967286447.0;10847298609.0;3042468681.0;2482959820.0;559508862.0;555503511.0;535955.0;23.8;20.0;961596811.0;1196341777.0;289186675.0;14214598555.0;41;883781100.0
2019-08-30;8;33078656167.0;501853333.0;2021529432.0;33624491596.0;12387879637.0;21236611958.0;1444345860.0;4815814811.0;4009949748.0;10966501540.0;3351062299.0;2551315870.0;799746429.0;795759772.0;514964.0;22.8;19.6;660342959.0;1757606931.0;281844105.0;13832225497.0;84;932303194.0
2019-09-23;9;30978312396.0;1233000333.0;1980635639.0;32186099687.0;11792520916.0;20393578771.0;1350965386.0;4754768044.0;3683515502.0;10604329839.0;4680582129.0;4219977362.0;460604767.0;456225509.0;1723426.0;18.1;16.6;2743783193.0;1123619012.0;259158865.0;13143486302.0;49;812361583.0
2019-09-28;9;27019552729.0;3746056604.0;2107858819.0;28767606368.0;8971043294.0;19796563074.0;878480335.0;3799784302.0;3637793704.0;11480504733.0;7817169030.0;7365978997.0;451190033.0;447091705.0;1443122.0;17.5;15.9;5854740241.0;1143492680.0;215199968.0;9849523629.0;52;818249650.0
2019-10-03;10;34795661167.0;811921646.0;2137797453.0;35204263324.0;12510607222.0;22693656102.0;1460940740.0;5076327677.0;4186985049.0;11969402636.0;3682377412.0;3200205691.0;482171721.0;474870622.0;2759134.0;14.7;15.3;1624642981.0;1202374714.0;324056156.0;13971547962.0;59;854459474.0
2019-10-11;10;33058803188.0;2908600792.0;2267891292.0;35200298987.0;12128028223.0;23072270764.0;1380702487.0;4988087194.0;4344645604.0;12358835478.0;7599794560.0;7050035860.0;549758700.0;541512501.0;2770495.0;15.0;14.2;5318680579.0;1344298534.0;281806678.0;13508730710.0;76;935989601.0
2019-10-17;10;35055489000.0;1959495771.0;2267126863.0;36163180220.0;12544489856.0;23618690364.0;1470196158.0;5098974562.0;4407654231.0;12641865413.0;5636562650.0;5337271735.0;299290914.0;292514524.0;656002.0;15.0;13.4;3965854367.0;679715085.0;302248795.0;14014686014.0;37;988582663.0
2019-11-13;11;48230507333.0;1398065479.0;3562802482.0;49916321933.0;13251929092.0;36664392840.0;1607554070.0;6505690607.0;5887909989.0;22663238174.0;7082896137.0;6800851438.0;282044699.0;266388541.0;747180.0;7.1;9.4;3456306347.0;668719016.0;436213576.0;14859483162.0;48;2930918316.0
2019-11-27;11;42080871104.0;5704600229.0;3546215920.0;45516878466.0;12973135716.0;32543742750.0;1514243372.0;6113526477.0;5451948638.0;19464024263.0;13008674835.0;12815568085.0;193106749.0;177716019.0;764197.0;10.5;7.4;9613392097.0;453210739.0;321851325.0;14487379088.0;26;2912234957.0
2019-12-10;12;51071226854.0;2563559979.0;4042477224.0;53434391667.0;13504147013.0;39930244654.0;1674227310.0;6669790857.0;6551887593.0;25034338894.0;9447811103.0;9193570699.0;254240404.0;235945414.0;850398.0;7.1;5.9;5568549799.0;645229049.0;478609088.0;15178374323.0;61;3199452687.0
2019-12-27;12;42471104979.0;2076601417.0;3091899566.0;44264719644.0;9364728680.0;34899990964.0;1417432975.0;5946512793.0;5459605230.0;22076439966.0;7387207051.0;7196408433.0;190798618.0;171215876.0;3782349.0;9.0;4.9;3665342667.0;462564404.0;425091403.0;10782161655.0;40;3229338133.0
2020-01-03;1;45924965896.0;3304778354.0;3615799902.0;48677626231.0;10733921869.0;37943704361.0;1518392629.0;6250532506.0;5985572385.0;24189206841.0;10107033026.0;9917604246.0;189428780.0;170078056.0;3742369.0;6.7;4.8;6420971313.0;360483949.0;433794435.0;12252314498.0;39;3292281356.0
2020-02-06;2;49926022708.0;1270894021.0;3725142745.0;51706741210.0;13298306427.0;38408434784.0;1683303410.0;6645115719.0;6215220864.0;23864794791.0;7251540627.0;6794537725.0;457002902.0;438744319.0;3193521.0;7.4;6.0;2914776451.0;1062110593.0;474785360.0;14981609837.0;84;3255796993.0
2020-02-16;2;34703336625.0;7321513458.0;3292947814.0;38375990596.0;8260619443.0;30115371153.0;866976107.0;4174766473.0;4458190016.0;20615438558.0;14580654253.0;14322104723.0;258549530.0;241340118.0;1861281.0;10.8;6.6;10818374153.0;642398456.0;293539009.0;9127595550.0;22;3103004451.0
2020-02-19;2;45457703917.0;3082392917.0;3584306293.0;48578986107.0;13043384195.0;35535601911.0;1641777560.0;6095690592.0;5722833351.0;22075300408.0;10223424963.0;9829802886.0;393622078.0;376137423.0;1889284.0;8.7;6.8;6076231938.0;930547916.0;435443563.0;14685161755.0;49;3198556422.0
2020-03-20;3;30995710417.0;2679031021.0;2383160680.0;34813565509.0;9418666803.0;25394898706.0;1207109633.0;4198511382.0;3591022238.0;16398255453.0;9140651759.0;8450117863.0;690533897.0;668133631.0;1108252.0;12.4;9.0;4334120590.0;1615564348.0;260604966.0;10625776436.0;68;3188170325.0
2020-04-05;4;28549169854.0;3471640313.0;2269167044.0;31053635099.0;6824143708.0;24229491391.0;734807797.0;2756553779.0;3458920528.0;17279209288.0;8497472400.0;7646163924.0;851308476.0;834104813.0;1139028.0;11.8;10.8;5289497333.0;1962301219.0;252199798.0;7558951505.0;95;1244366729.0
2020-04-13;4;25543014813.0;4419892417.0;2072427947.0;27468296133.0;6997118715.0;20471177418.0;990813152.0;2484002557.0;3072010186.0;13924351523.0;8609991365.0;7927773582.0;682217783.0;664117011.0;1192619.0;15.2;11.8;6051938506.0;1296156376.0;192389681.0;7987931867.0;43;1261100091.0
2020-04-27;4;29401751313.0;715232771.0;1834272019.0;30154854401.0;9556146874.0;20598707527.0;980797194.0;3517625769.0;3148256351.0;12952028214.0;3558157717.0;2953503463.0;604654253.0;586209515.0;1360443.0;15.6;13.7;953994125.0;1196273842.0;255549838.0;10536944068.0;36;1406823445.0
2020-05-09;5;25264788333.0;1308256375.0;1757920338.0;26364053494.0;7408730880.0;18955322614.0;740062780.0;2970415901.0;2973511257.0;12271332677.0;4378336537.0;3671990251.0;706346286.0;687734529.0;1313109.0;17.8;15.2;1358472882.0;1521767795.0;212894663.0;8148793660.0;38;1497239011.0
2020-05-24;5;23356151479.0;1777868479.0;1721575723.0;25356878592.0;6894081920.0;18462796672.0;589489238.0;2750392466.0;2869296365.0;12253618604.0;5703216797.0;4697991992.0;1005224805.0;986287651.0;1311303.0;17.3;16.9;2161798146.0;2169681406.0;203045482.0;7483571158.0;80;1370758330.0
2020-06-09;6;30683657708.0;1475954271.0;1989889235.0;32233434216.0;11312189726.0;20921244489.0;1323341726.0;4276817685.0;3644597865.0;11676487214.0;5273714791.0;4578096120.0;695618671.0;679263797.0;1224473.0;15.3;18.6;2337602986.0;1556814233.0;258094777.0;12635531452.0;41;1378213738.0
